Facility,Year,GHG Facility ID,ECHO Facility Report,FRS ID,GHG Subpart,Chemical Formula,CAS Number,Amount (metric tons),State Territory or Tribe,EPA Region,Latitude,Longitude,EJSCREEN Report,City,ZIP Code
CHEMOURS COMPANY - FAYETTEVILLE WORKS,2019,1006145,https://echo.epa.gov/detailed-facility-report?fid=110000559609,1.10001E+11,L: Fluorinated GHG Production,C4F8O,10493-43-3,0.1477, NC,04,34.8419,-78.8388,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.8388,%22y%22:34.8419,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",FAYETTEVILLE,28306
CHEMOURS COMPANY - FAYETTEVILLE WORKS,2019,1006145,https://echo.epa.gov/detailed-facility-report?fid=110000559609,1.10001E+11,L: Fluorinated GHG Production,C5F10O,1623-05-8,0.3226, NC,04,34.8419,-78.8388,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.8388,%22y%22:34.8419,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",FAYETTEVILLE,28306
CHEMOURS COMPANY - FAYETTEVILLE WORKS,2019,1006145,https://echo.epa.gov/detailed-facility-report?fid=110000559609,1.10001E+11,L: Fluorinated GHG Production,CF3OCF=CF2,1187-93-5,0.1600, NC,04,34.8419,-78.8388,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.8388,%22y%22:34.8419,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",FAYETTEVILLE,28306
CHEMOURS COMPANY - FAYETTEVILLE WORKS,2019,1006145,https://echo.epa.gov/detailed-facility-report?fid=110000559609,1.10001E+11,L: Fluorinated GHG Production,C9 H3 F13 O4,63863-43-4,0.0525, NC,04,34.8419,-78.8388,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.8388,%22y%22:34.8419,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",FAYETTEVILLE,28306
CHEMOURS COMPANY - FAYETTEVILLE WORKS,2019,1006145,https://echo.epa.gov/detailed-facility-report?fid=110000559609,1.10001E+11,L: Fluorinated GHG Production,C2F4O,354-34-7,0.7099, NC,04,34.8419,-78.8388,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.8388,%22y%22:34.8419,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",FAYETTEVILLE,28306
QORVO,2019,1010033,https://echo.epa.gov/detailed-facility-report?fid=110071161783,1.10071E+11,I: Electronics Manufacture,-,75-46-7,0.0096, NC,04,36.07565,-79.96503,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-79.96503,%22y%22:36.07565,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",Greensboro,27409
QORVO,2019,1010033,https://echo.epa.gov/detailed-facility-report?fid=110071161783,1.10071E+11,I: Electronics Manufacture,-,69991-67-9 (h),0.0477, NC,04,36.07565,-79.96503,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-79.96503,%22y%22:36.07565,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",Greensboro,27409
QORVO,2019,1010033,https://echo.epa.gov/detailed-facility-report?fid=110071161783,1.10071E+11,I: Electronics Manufacture,-,559-40-0,0.0001, NC,04,36.07565,-79.96503,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-79.96503,%22y%22:36.07565,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",Greensboro,27409
QORVO,2019,1010033,https://echo.epa.gov/detailed-facility-report?fid=110071161783,1.10071E+11,I: Electronics Manufacture,-,75-73-0,0.0812, NC,04,36.07565,-79.96503,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-79.96503,%22y%22:36.07565,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",Greensboro,27409
QORVO,2019,1010033,https://echo.epa.gov/detailed-facility-report?fid=110071161783,1.10071E+11,I: Electronics Manufacture,-,76-16-4,0.0078, NC,04,36.07565,-79.96503,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-79.96503,%22y%22:36.07565,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",Greensboro,27409
Wolfspeed RTP,2019,1012448,https://echo.epa.gov/detailed-facility-report?fid=110028008279,1.10028E+11,I: Electronics Manufacture,-,338-83-0,0.0519, NC,04,35.91704,-78.87028,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.87028,%22y%22:35.91704,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",Durham,27709
Wolfspeed RTP,2019,1012448,https://echo.epa.gov/detailed-facility-report?fid=110028008279,1.10028E+11,I: Electronics Manufacture,-,69991-67-9 (Fomblin Y25/6),0.0209, NC,04,35.91704,-78.87028,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.87028,%22y%22:35.91704,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",Durham,27709
Wolfspeed RTP,2019,1012448,https://echo.epa.gov/detailed-facility-report?fid=110028008279,1.10028E+11,I: Electronics Manufacture,-,75-46-7,0.1788, NC,04,35.91704,-78.87028,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.87028,%22y%22:35.91704,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",Durham,27709
Wolfspeed RTP,2019,1012448,https://echo.epa.gov/detailed-facility-report?fid=110028008279,1.10028E+11,I: Electronics Manufacture,-,69991-67-9 (e),0.1190, NC,04,35.91704,-78.87028,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.87028,%22y%22:35.91704,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",Durham,27709
Wolfspeed RTP,2019,1012448,https://echo.epa.gov/detailed-facility-report?fid=110028008279,1.10028E+11,I: Electronics Manufacture,-,69991-67-9 (f),0.0210, NC,04,35.91704,-78.87028,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.87028,%22y%22:35.91704,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",Durham,27709
Wolfspeed RTP,2019,1012448,https://echo.epa.gov/detailed-facility-report?fid=110028008279,1.10028E+11,I: Electronics Manufacture,-,69991-67-9 (h),0.0080, NC,04,35.91704,-78.87028,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.87028,%22y%22:35.91704,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",Durham,27709
Wolfspeed RTP,2019,1012448,https://echo.epa.gov/detailed-facility-report?fid=110028008279,1.10028E+11,I: Electronics Manufacture,-,115-25-3,0.0180, NC,04,35.91704,-78.87028,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.87028,%22y%22:35.91704,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",Durham,27709
Wolfspeed RTP,2019,1012448,https://echo.epa.gov/detailed-facility-report?fid=110028008279,1.10028E+11,I: Electronics Manufacture,-,559-40-0,0.0019, NC,04,35.91704,-78.87028,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.87028,%22y%22:35.91704,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",Durham,27709
Wolfspeed RTP,2019,1012448,https://echo.epa.gov/detailed-facility-report?fid=110028008279,1.10028E+11,I: Electronics Manufacture,-,75-73-0,1.0902, NC,04,35.91704,-78.87028,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.87028,%22y%22:35.91704,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",Durham,27709
Wolfspeed RTP,2019,1012448,https://echo.epa.gov/detailed-facility-report?fid=110028008279,1.10028E+11,I: Electronics Manufacture,-,76-16-4,1.1505, NC,04,35.91704,-78.87028,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.87028,%22y%22:35.91704,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",Durham,27709
Wolfspeed RTP,2019,1012448,https://echo.epa.gov/detailed-facility-report?fid=110028008279,1.10028E+11,I: Electronics Manufacture,-,76-19-7,0.1443, NC,04,35.91704,-78.87028,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.87028,%22y%22:35.91704,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",Durham,27709
"Wolfspeed, Inc",2019,1005759,https://echo.epa.gov/detailed-facility-report?fid=110000347321,1.1E+11,I: Electronics Manufacture,-,338-83-0,0.2304, NC,04,35.899298,-78.840802,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.840802,%22y%22:35.899298,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",Durham,27703
"Wolfspeed, Inc",2019,1005759,https://echo.epa.gov/detailed-facility-report?fid=110000347321,1.1E+11,I: Electronics Manufacture,-,69991-67-9 (Fomblin 14/6),0.0038, NC,04,35.899298,-78.840802,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.840802,%22y%22:35.899298,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",Durham,27703
"Wolfspeed, Inc",2019,1005759,https://echo.epa.gov/detailed-facility-report?fid=110000347321,1.1E+11,I: Electronics Manufacture,-,69991-67-9 (Fomblin 16/6),0.0152, NC,04,35.899298,-78.840802,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.840802,%22y%22:35.899298,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",Durham,27703
"Wolfspeed, Inc",2019,1005759,https://echo.epa.gov/detailed-facility-report?fid=110000347321,1.1E+11,I: Electronics Manufacture,-,69991-67-9 (Fomblin Y25/6),0.0038, NC,04,35.899298,-78.840802,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.840802,%22y%22:35.899298,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",Durham,27703
"Wolfspeed, Inc",2019,1005759,https://echo.epa.gov/detailed-facility-report?fid=110000347321,1.1E+11,I: Electronics Manufacture,-,75-46-7,0.6081, NC,04,35.899298,-78.840802,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.840802,%22y%22:35.899298,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",Durham,27703
"Wolfspeed, Inc",2019,1005759,https://echo.epa.gov/detailed-facility-report?fid=110000347321,1.1E+11,I: Electronics Manufacture,-,69991-67-9 (f),0.2919, NC,04,35.899298,-78.840802,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.840802,%22y%22:35.899298,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",Durham,27703
"Wolfspeed, Inc",2019,1005759,https://echo.epa.gov/detailed-facility-report?fid=110000347321,1.1E+11,I: Electronics Manufacture,-,559-40-0,0.0016, NC,04,35.899298,-78.840802,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.840802,%22y%22:35.899298,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",Durham,27703
"Wolfspeed, Inc",2019,1005759,https://echo.epa.gov/detailed-facility-report?fid=110000347321,1.1E+11,I: Electronics Manufacture,-,75-73-0,3.6266, NC,04,35.899298,-78.840802,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.840802,%22y%22:35.899298,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",Durham,27703
"Wolfspeed, Inc",2019,1005759,https://echo.epa.gov/detailed-facility-report?fid=110000347321,1.1E+11,I: Electronics Manufacture,-,76-16-4,0.1701, NC,04,35.899298,-78.840802,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.840802,%22y%22:35.899298,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",Durham,27703
"Wolfspeed, Inc",2019,1005759,https://echo.epa.gov/detailed-facility-report?fid=110000347321,1.1E+11,I: Electronics Manufacture,-,76-19-7,0.0191, NC,04,35.899298,-78.840802,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.840802,%22y%22:35.899298,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",Durham,27703
CHEMOURS COMPANY - FAYETTEVILLE WORKS,2018,1006145,https://echo.epa.gov/detailed-facility-report?fid=110000559609,1.10001E+11,L: Fluorinated GHG Production,CF3CF2CF2OCHFCF3,3330-15-2,0.2032, NC,04,34.8419,-78.8388,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.8388,%22y%22:34.8419,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",FAYETTEVILLE,28306
CHEMOURS COMPANY - FAYETTEVILLE WORKS,2018,1006145,https://echo.epa.gov/detailed-facility-report?fid=110000559609,1.10001E+11,L: Fluorinated GHG Production,C6F12O2,2062-98-8,0.6620, NC,04,34.8419,-78.8388,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.8388,%22y%22:34.8419,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",FAYETTEVILLE,28306
CHEMOURS COMPANY - FAYETTEVILLE WORKS,2018,1006145,https://echo.epa.gov/detailed-facility-report?fid=110000559609,1.10001E+11,L: Fluorinated GHG Production,C8HF17O2,3330-14-1,7.6064, NC,04,34.8419,-78.8388,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.8388,%22y%22:34.8419,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",FAYETTEVILLE,28306
CHEMOURS COMPANY - FAYETTEVILLE WORKS,2018,1006145,https://echo.epa.gov/detailed-facility-report?fid=110000559609,1.10001E+11,L: Fluorinated GHG Production,C9 H3 F13 O6,63863-43-6,0.0129, NC,04,34.8419,-78.8388,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.8388,%22y%22:34.8419,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",FAYETTEVILLE,28306
CHEMOURS COMPANY - FAYETTEVILLE WORKS,2018,1006145,https://echo.epa.gov/detailed-facility-report?fid=110000559609,1.10001E+11,L: Fluorinated GHG Production,CF2O,353-50-4,1.4196, NC,04,34.8419,-78.8388,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.8388,%22y%22:34.8419,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",FAYETTEVILLE,28306
CHEMOURS COMPANY - FAYETTEVILLE WORKS,2018,1006145,https://echo.epa.gov/detailed-facility-report?fid=110000559609,1.10001E+11,L: Fluorinated GHG Production,C3F6O,428-59-1,31.3636, NC,04,34.8419,-78.8388,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.8388,%22y%22:34.8419,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",FAYETTEVILLE,28306
CHEMOURS COMPANY - FAYETTEVILLE WORKS,2018,1006145,https://echo.epa.gov/detailed-facility-report?fid=110000559609,1.10001E+11,L: Fluorinated GHG Production,CHF3,75-46-7,6.0392, NC,04,34.8419,-78.8388,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.8388,%22y%22:34.8419,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",FAYETTEVILLE,28306
CHEMOURS COMPANY - FAYETTEVILLE WORKS,2018,1006145,https://echo.epa.gov/detailed-facility-report?fid=110000559609,1.10001E+11,L: Fluorinated GHG Production,C7F14O4S,16090-14-5,4.5283, NC,04,34.8419,-78.8388,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.8388,%22y%22:34.8419,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",FAYETTEVILLE,28306
CHEMOURS COMPANY - FAYETTEVILLE WORKS,2018,1006145,https://echo.epa.gov/detailed-facility-report?fid=110000559609,1.10001E+11,L: Fluorinated GHG Production,C4F8,379-16-8,7.6217, NC,04,34.8419,-78.8388,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.8388,%22y%22:34.8419,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",FAYETTEVILLE,28306
CHEMOURS COMPANY - FAYETTEVILLE WORKS,2018,1006145,https://echo.epa.gov/detailed-facility-report?fid=110000559609,1.10001E+11,L: Fluorinated GHG Production,C4F8O,10493-43-3,0.1343, NC,04,34.8419,-78.8388,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.8388,%22y%22:34.8419,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",FAYETTEVILLE,28306
CHEMOURS COMPANY - FAYETTEVILLE WORKS,2018,1006145,https://echo.epa.gov/detailed-facility-report?fid=110000559609,1.10001E+11,L: Fluorinated GHG Production,C5F10O,1623-05-8,0.2167, NC,04,34.8419,-78.8388,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.8388,%22y%22:34.8419,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",FAYETTEVILLE,28306
CHEMOURS COMPANY - FAYETTEVILLE WORKS,2018,1006145,https://echo.epa.gov/detailed-facility-report?fid=110000559609,1.10001E+11,L: Fluorinated GHG Production,CF3OCF=CF2,1187-93-5,0.4958, NC,04,34.8419,-78.8388,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.8388,%22y%22:34.8419,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",FAYETTEVILLE,28306
CHEMOURS COMPANY - FAYETTEVILLE WORKS,2018,1006145,https://echo.epa.gov/detailed-facility-report?fid=110000559609,1.10001E+11,L: Fluorinated GHG Production,C2F4O,354-34-7,1.0689, NC,04,34.8419,-78.8388,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.8388,%22y%22:34.8419,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",FAYETTEVILLE,28306
QORVO,2018,1010033,https://echo.epa.gov/detailed-facility-report?fid=110071161783,1.10071E+11,I: Electronics Manufacture,-,75-46-7,0.0032, NC,04,36.07565,-79.96503,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-79.96503,%22y%22:36.07565,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",Greensboro,27409
QORVO,2018,1010033,https://echo.epa.gov/detailed-facility-report?fid=110071161783,1.10071E+11,I: Electronics Manufacture,-,69991-67-9 (h),0.0332, NC,04,36.07565,-79.96503,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-79.96503,%22y%22:36.07565,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",Greensboro,27409
QORVO,2018,1010033,https://echo.epa.gov/detailed-facility-report?fid=110071161783,1.10071E+11,I: Electronics Manufacture,-,559-40-0,0.0000, NC,04,36.07565,-79.96503,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-79.96503,%22y%22:36.07565,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",Greensboro,27409
QORVO,2018,1010033,https://echo.epa.gov/detailed-facility-report?fid=110071161783,1.10071E+11,I: Electronics Manufacture,-,75-73-0,0.0312, NC,04,36.07565,-79.96503,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-79.96503,%22y%22:36.07565,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",Greensboro,27409
QORVO,2018,1010033,https://echo.epa.gov/detailed-facility-report?fid=110071161783,1.10071E+11,I: Electronics Manufacture,-,76-16-4,0.0060, NC,04,36.07565,-79.96503,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-79.96503,%22y%22:36.07565,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",Greensboro,27409
Wolfspeed RTP,2018,1012448,https://echo.epa.gov/detailed-facility-report?fid=110028008279,1.10028E+11,I: Electronics Manufacture,-,338-83-0,0.0449, NC,04,35.91704,-78.87028,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.87028,%22y%22:35.91704,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",Durham,27709
Wolfspeed RTP,2018,1012448,https://echo.epa.gov/detailed-facility-report?fid=110028008279,1.10028E+11,I: Electronics Manufacture,-,69991-67-9 (Fomblin 16/6),0.1064, NC,04,35.91704,-78.87028,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.87028,%22y%22:35.91704,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",Durham,27709
Wolfspeed RTP,2018,1012448,https://echo.epa.gov/detailed-facility-report?fid=110028008279,1.10028E+11,I: Electronics Manufacture,-,69991-67-9 (Fomblin Y25/6),0.0133, NC,04,35.91704,-78.87028,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.87028,%22y%22:35.91704,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",Durham,27709
Wolfspeed RTP,2018,1012448,https://echo.epa.gov/detailed-facility-report?fid=110028008279,1.10028E+11,I: Electronics Manufacture,-,75-46-7,0.2085, NC,04,35.91704,-78.87028,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.87028,%22y%22:35.91704,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",Durham,27709
Wolfspeed RTP,2018,1012448,https://echo.epa.gov/detailed-facility-report?fid=110028008279,1.10028E+11,I: Electronics Manufacture,-,69991-67-9 (e),0.1256, NC,04,35.91704,-78.87028,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.87028,%22y%22:35.91704,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",Durham,27709
Wolfspeed RTP,2018,1012448,https://echo.epa.gov/detailed-facility-report?fid=110028008279,1.10028E+11,I: Electronics Manufacture,-,69991-67-9 (f),0.0490, NC,04,35.91704,-78.87028,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.87028,%22y%22:35.91704,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",Durham,27709
Wolfspeed RTP,2018,1012448,https://echo.epa.gov/detailed-facility-report?fid=110028008279,1.10028E+11,I: Electronics Manufacture,-,69991-67-9 (h),0.0120, NC,04,35.91704,-78.87028,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.87028,%22y%22:35.91704,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",Durham,27709
Wolfspeed RTP,2018,1012448,https://echo.epa.gov/detailed-facility-report?fid=110028008279,1.10028E+11,I: Electronics Manufacture,-,115-25-3,0.0064, NC,04,35.91704,-78.87028,"https://ejscreen.epa.gov/mapper/mobile/EJSCREEN_mobile.aspx?geometry=%7B%22x%22:-78.87028,%22y%22:35.91704,%22spatialReference%22:%7B%22wkid%22:4326%7D%7D&unit=9035&areatype=&areaid=&basemap=streets&distance=1",Durham,27709
